play_ms,cmd_steps,enc_steps,err_steps
25240,401.6,511,109.4
25264,401.6,353,-48.6
25295,251.0,482,231.0
25317,476.9,354,-122.9
25344,150.6,573,422.4
25367,376.5,371,-5.5
25397,251.0,494,243.0
25422,376.5,441,64.5
25446,426.7,261,-165.7
25473,200.8,374,173.2
25506,426.7,130,-296.7
25528,175.7,236,60.3
25555,476.9,72,-404.9
25589,175.7,225,49.3
25609,351.4,46,-305.4
25639,301.2,106,-195.2
25661,351.4,142,-209.4
25687,451.8,-15,-466.8
25714,200.8,107,-93.8
25748,451.8,-14,-465.8
25768,175.7,201,25.3
25801,451.8,79,-372.8
25827,175.7,269,93.3
25853,451.8,279,-172.8
25886,175.7,477,301.3
25909,326.3,369,42.7
25933,326.3,333,6.7
25963,326.3,505,178.7
25985,451.8,460,8.2
26021,326.3,593,266.7
26046,451.8,353,-98.8
26073,175.7,435,259.3
26097,451.8,271,-180.8
26128,175.7,443,267.3
26147,326.3,291,-35.3
26176,326.3,309,-17.3
26211,451.8,212,-239.8
26234,301.2,194,-107.2
26267,326.3,276,-50.3
26300,175.7,277,101.3
26316,200.8,416,215.2
26356,301.2,313,11.8
26377,200.8,635,434.2
26415,301.2,618,316.8
26429,175.7,798,622.3
26460,426.7,511,84.3
26482,175.7,696,520.3
26515,476.9,664,187.1
26535,276.1,821,544.9
26564,376.5,703,326.5
26596,251.0,804,553.0
26621,376.5,773,396.5
26650,251.0,599,348.0
26671,225.9,745,519.1
26707,401.6,654,252.4
26736,251.0,781,530.0
26761,376.5,587,210.5
26785,150.6,790,639.4
26812,476.9,691,214.1
26839,225.9,951,725.1
26866,426.7,790,363.3
26895,200.8,871,670.2
26925,451.8,704,252.2
26948,351.4,858,506.6
26979,301.2,763,461.8
27005,326.3,677,350.7
27037,326.3,770,443.7
27062,301.2,738,436.8
27089,200.8,931,730.2
27114,426.7,737,310.3
27141,200.8,808,607.2
27166,476.9,659,182.1
27194,150.6,836,685.4
27223,476.9,580,103.1
27249,225.9,657,431.1
27271,426.7,571,144.3
27300,225.9,433,207.1
27319,175.7,359,183.3
27353,351.4,277,-74.4
27378,175.7,364,188.3
27406,451.8,140,-311.8
27430,175.7,294,118.3
27456,476.9,138,-338.9
27477,301.2,247,-54.2
27522,426.7,143,-283.7
27847,225.9,310,84.1
27862,476.9,118,-358.9
27891,150.6,146,-4.6
27920,476.9,12,-464.9
27949,200.8,189,-11.8
27975,451.8,71,-380.8
28006,175.7,-16,-191.7
28029,326.3,-160,-486.3
28061,175.7,-95,-270.7
28088,376.5,-60,-436.5
28119,251.0,104,-147.0
28134,251.0,44,-207.0
28165,376.5,-2,-378.5
28189,175.7,127,-48.7
28216,476.9,-64,-540.9
28241,175.7,143,-32.7
28273,451.8,-25,-476.8
28298,175.7,137,-38.7
28333,401.6,-129,-530.6
28352,150.6,1,-149.6
28385,476.9,-87,-563.9
28405,200.8,146,-54.8
28435,451.8,1,-450.8
28468,175.7,210,34.3
28491,476.9,79,-397.9
28521,150.6,121,-29.6
28547,401.6,9,-392.6
28574,225.9,141,-84.9
28599,276.1,36,-240.1
28627,351.4,-67,-418.4
28652,326.3,38,-288.3
28681,301.2,-127,-428.2
28700,200.8,-115,-315.8
28732,401.6,-348,-749.6
28757,150.6,-285,-435.6
